title,city_ascii,state_name,ideology,year,city,state_id,lat,lon
Deir Yassin Remembered,Geneva,New York,Holocaust Denial,2017,Geneva,NY,42.8644,-76.9827
Divine International Church of the Web,Morton,Illinois,Christian Identity,2017,Morton,IL,40.6137,-89.4668
Divine Truth Ministries,Bainbridge,Ohio,Christian Identity,2017,Bainbridge,OH,39.2265,-83.2695
Dixie Republic,Travelers Rest,South Carolina,Neo-Confederate,2017,Travelers Rest,SC,34.9684,-82.4417
The Dustin Inman Society,Marietta,Georgia,Anti-Immigrant,2017,Marietta,GA,33.9532,-84.5421
East Coast Knights of the True Invisible Empire,Rising Sun,Maryland,Ku Klux Klan,2017,Rising Sun,MD,39.7003,-76.0587
Elegy Records,Clifton,New Jersey,Hate Music,2017,Clifton,NJ,40.8631,-74.1575
Euro Folk Radio,Chicago,Illinois,Christian Identity,2017,Chicago,IL,41.8373,-87.6861
European-American Evangelistic Crusades,Sheridan,California,General Hate,2017,Sheridan,CA,38.969,-121.356
Faith and Heritage,Killeen,Texas,White Nationalist,2017,Killeen,TX,31.0754,-97.7293
Faith Leaders for America,Washington,District of Columbia,Anti-Muslim,2017,Washington,DC,38.9047,-77.0163
Faith2Action,North Royalton,Ohio,Anti-LGBT,2017,North Royalton,OH,41.3138,-81.7451
Faithful Word Baptist Church,Tempe,Arizona,Anti-LGBT,2017,Tempe,AZ,33.3881,-111.9318
Family Research Council,Washington,District of Columbia,Anti-LGBT,2017,Washington,DC,38.9047,-77.0163
Family Research Institute,Colorado Springs,Colorado,Anti-LGBT,2017,Colorado Springs,CO,38.8674,-104.7606
Family Security Matters,Washington,District of Columbia,Anti-Muslim,2017,Washington,DC,38.9047,-77.0163
Family Watch International,Gilbert,Arizona,Anti-LGBT,2017,Gilbert,AZ,33.3103,-111.7463
Federation for American Immigration Reform,Washington,District of Columbia,Anti-Immigrant,2017,Washington,DC,38.9047,-77.0163
Fellowship of God's Covenant People,Union,Kentucky,Christian Identity,2017,Union,KY,38.9472,-84.6731
The Fitzgerald Griffin Foundation,Vienna,Virginia,White Nationalist,2017,Vienna,VA,38.8996,-77.2597
Florida Family Association,Tampa,Florida,Anti-Muslim,2017,Tampa,FL,27.9937,-82.4454
Folkgard of Holda & Odin,Apache Junction,Arizona,Neo-Volkisch,2017,Apache Junction,AZ,33.3985,-111.5351
Fortress of Faith,Bellingham,Washington,Anti-Muslim,2017,Bellingham,WA,48.7543,-122.4687
Forza Nuova,Phoenix,Arizona,White Nationalist,2017,Phoenix,AZ,33.5722,-112.0891
Foundation for Advocating Christian Truth,Bronx,New York,Anti-Muslim,2017,Bronx,NY,40.8501,-73.8662
Free American,Tucson,Arizona,White Nationalist,2017,Tucson,AZ,32.1546,-110.8782
Fundamentalist Latter Day Saints,Colorado City,Arizona,General Hate,2017,Colorado City,AZ,36.9774,-112.983
Fundamentalist Latter Day Saints,Hildale,Utah,General Hate,2017,Hildale,UT,37.0171,-112.9786
G416 Patriots,Boerne,Texas,Anti-Muslim,2017,Boerne,TX,29.7845,-98.7291
Gallows Tree Wotansvolk Alliance,Grand Rapids,Michigan,Neo-Volkisch,2017,Grand Rapids,MI,42.9615,-85.6557
Generations With Vision,Elizabeth,Colorado,Anti-LGBT,2017,Elizabeth,CO,39.3611,-104.6061
Global Crusaders: Order of the Ku Klux Klan,Jacksonville,Florida,Ku Klux Klan,2017,Jacksonville,FL,30.3322,-81.6749
Global Faith Institute,Omaha,Nebraska,Anti-Muslim,2017,Omaha,NE,41.2628,-96.0495
GoyFundMe,Paoli,Indiana,White Nationalist,2017,Paoli,IN,38.5572,-86.4699
Great Millstone,Atlanta,Georgia,Black Nationalist,2017,Atlanta,GA,33.7626,-84.4228
Great Millstone,Baltimore,Maryland,Black Nationalist,2017,Baltimore,MD,39.3051,-76.6144
Great Millstone,Birmingham,Alabama,Black Nationalist,2017,Birmingham,AL,33.5276,-86.7988
Great Millstone,Charlotte,North Carolina,Black Nationalist,2017,Charlotte,NC,35.2079,-80.8303
Great Millstone,Chicago,Illinois,Black Nationalist,2017,Chicago,IL,41.8373,-87.6861
Great Millstone,Cleveland,Ohio,Black Nationalist,2017,Cleveland,OH,41.4767,-81.6805
Great Millstone,Dallas,Texas,Black Nationalist,2017,Dallas,TX,32.7937,-96.7662
Great Millstone,Des Moines,Iowa,Black Nationalist,2017,Des Moines,IA,41.5725,-93.6104
Great Millstone,Detroit,Michigan,Black Nationalist,2017,Detroit,MI,42.3834,-83.1024
Great Millstone,Houston,Texas,Black Nationalist,2017,Houston,TX,29.7868,-95.3905
Great Millstone,Las Vegas,Nevada,Black Nationalist,2017,Las Vegas,NV,36.2291,-115.2607
Great Millstone,Los Angeles,California,Black Nationalist,2017,Los Angeles,CA,34.1139,-118.4068
Great Millstone,Memphis,Tennessee,Black Nationalist,2017,Memphis,TN,35.1047,-89.9773
Great Millstone,Miami,Florida,Black Nationalist,2017,Miami,FL,25.784,-80.2102
Great Millstone,New York,New York,Black Nationalist,2017,New York,NY,40.6943,-73.9249
Great Millstone,San Antonio,Texas,Black Nationalist,2017,San Antonio,TX,29.4722,-98.5247
Great Millstone,Tampa,Florida,Black Nationalist,2017,Tampa,FL,27.9937,-82.4454
H.L. Mencken Club,Elizabethtown,Pennsylvania,White Nationalist,2017,Elizabethtown,PA,40.1534,-76.5991
Hatreon,Austin,Texas,General Hate,2017,Austin,TX,30.3006,-97.7517
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Downers Grove,Illinois,Anti-LGBT,2017,Downers Grove,IL,41.7949,-88.017
Hostile Class Productions,Burbank,Illinois,Hate Music,2017,Burbank,IL,41.7444,-87.7686
House of David Camp,Brooklyn,New York,Black Nationalist,2017,Brooklyn,NY,40.6501,-73.9496
House of Israel,New York,New York,Black Nationalist,2017,New York,NY,40.6943,-73.9249
Identity Evropa,Atlanta,Georgia,White Nationalist,2017,Atlanta,GA,33.7626,-84.4228
Identity Evropa,Boone,North Carolina,White Nationalist,2017,Boone,NC,36.2111,-81.6669
Identity Evropa,Boulder,Colorado,White Nationalist,2017,Boulder,CO,40.0249,-105.2523
Identity Evropa,Oakdale,California,White Nationalist,2017,Oakdale,CA,37.7616,-120.847
IHS Press,Odessa,Texas,Radical Traditional Catholicism,2017,Odessa,TX,31.8831,-102.3407
Illinois Family Institute,Carol Stream,Illinois,Anti-LGBT,2017,Carol Stream,IL,41.9183,-88.1309
Illinois Family Institute,East Peoria,Illinois,Anti-LGBT,2017,East Peoria,IL,40.6739,-89.5421
Immigration Reform Law Institute,Washington,District of Columbia,Anti-Immigrant,2017,Washington,DC,38.9047,-77.0163
In the Spirit of Chartres Committee,Carrollton,Virginia,Radical Traditional Catholicism,2017,Carrollton,VA,36.9394,-76.5265
Insight USA,Longwood,Florida,General Hate,2017,Longwood,FL,28.7018,-81.3488
Institute for Historical Review,Newport Beach,California,Holocaust Denial,2017,Newport Beach,CA,33.6151,-117.8669
International Keystone Knights of the KKK,Cedartown,Georgia,Ku Klux Klan,2017,Cedartown,GA,34.0224,-85.248
International Keystone Knights of the KKK,Vanndale,Arkansas,Ku Klux Klan,2017,Vanndale,AR,35.3134,-90.774
Irving Books,Key West,Florida,Holocaust Denial,2017,Key West,FL,24.5636,-81.7769
ISD Records,Denison,Texas,Hate Music,2017,Denison,TX,33.7675,-96.5807
Israel United In Christ,Atlanta,Georgia,Black Nationalist,2017,Atlanta,GA,33.7626,-84.4228
Israel United In Christ,Austin,Texas,Black Nationalist,2017,Austin,TX,30.3006,-97.7517
Israel United In Christ,Boston,Massachusetts,Black Nationalist,2017,Boston,MA,42.3188,-71.0846
Israel United In Christ,Center Point,Alabama,Black Nationalist,2017,Center Point,AL,33.6447,-86.6851
Israel United In Christ,Chicago,Illinois,Black Nationalist,2017,Chicago,IL,41.8373,-87.6861
Israel United in Christ,Concord,North Carolina,Black Nationalist,2017,Concord,NC,35.3933,-80.636
Israel United In Christ,Corpus Christi,Texas,Black Nationalist,2017,Corpus Christi,TX,27.7173,-97.3822
Israel United In Christ,Dallas,Texas,Black Nationalist,2017,Dallas,TX,32.7937,-96.7662
Israel United In Christ,Denver,Colorado,Black Nationalist,2017,Denver,CO,39.7621,-104.8759
Israel United In Christ,Detroit,Michigan,Black Nationalist,2017,Detroit,MI,42.3834,-83.1024
Israel United In Christ,Hampton,Virginia,Black Nationalist,2017,Hampton,VA,37.0551,-76.3629
Israel United In Christ,Heath,Ohio,Black Nationalist,2017,Heath,OH,40.0241,-82.4412
Israel United In Christ,Houston,Texas,Black Nationalist,2017,Houston,TX,29.7868,-95.3905
Israel United In Christ,Kansas City,Kansas,Black Nationalist,2017,Kansas City,KS,39.1234,-94.7443
Israel United In Christ,Las Vegas,Nevada,Black Nationalist,2017,Las Vegas,NV,36.2291,-115.2607
Israel United In Christ,Los Angeles,California,Black Nationalist,2017,Los Angeles,CA,34.1139,-118.4068
Israel United In Christ,Louisville,Kentucky,Black Nationalist,2017,Louisville,KY,38.1662,-85.6488
Israel United In Christ,Memphis,Tennessee,Black Nationalist,2017,Memphis,TN,35.1047,-89.9773
Israel United In Christ,Miami,Florida,Black Nationalist,2017,Miami,FL,25.784,-80.2102
Israel United in Christ,Mobile,Alabama,Black Nationalist,2017,Mobile,AL,30.6783,-88.1162
Israel United In Christ,Mount Vernon,New York,Black Nationalist,2017,Mount Vernon,NY,40.9136,-73.8291
Israel United In Christ,New Orleans,Louisiana,Black Nationalist,2017,New Orleans,LA,30.0687,-89.9288
Israel United In Christ,Newark,New Jersey,Black Nationalist,2017,Newark,NJ,40.7245,-74.1725
Israel United in Christ,Oklahoma City,Oklahoma,Black Nationalist,2017,Oklahoma City,OK,35.4676,-97.5136
Israel United in Christ,Oklahoma City,Oklahoma,Black Nationalist,2017,Oklahoma City,OK,35.4676,-97.5136
Israel United In Christ,Orlando,Florida,Black Nationalist,2017,Orlando,FL,28.4788,-81.342
Israel United In Christ,Phoenix,Arizona,Black Nationalist,2017,Phoenix,AZ,33.5722,-112.0891
Israel United In Christ,Pittsburgh,Pennsylvania,Black Nationalist,2017,Pittsburgh,PA,40.4396,-79.9763
Israel United In Christ,San Antonio,Texas,Black Nationalist,2017,San Antonio,TX,29.4722,-98.5247
Israel United In Christ,Savannah,Georgia,Black Nationalist,2017,Savannah,GA,32.0282,-81.1786
Israel United in Christ,Seattle,Washington,Black Nationalist,2017,Seattle,WA,47.6211,-122.3244
Israel United In Christ,Tallahassee,Florida,Black Nationalist,2017,Tallahassee,FL,30.455,-84.2526
Israel United In Christ,Washington,District of Columbia,Black Nationalist,2017,Washington,DC,38.9047,-77.0163
Israelite Church of God in Jesus Christ,Bridgeport,Connecticut,Black Nationalist,2017,Bridgeport,CT,41.1909,-73.1958
Israelite Church of God in Jesus Christ,Philadelphia,Pennsylvania,Black Nationalist,2017,Philadelphia,PA,40.0076,-75.134
The Israelite Church of God in Jesus Christ,Allentown,Pennsylvania,Black Nationalist,2017,Allentown,PA,40.5961,-75.4756
The Israelite Church of God in Jesus Christ,Baltimore,Maryland,Black Nationalist,2017,Baltimore,MD,39.3051,-76.6144
The Israelite Church of God in Jesus Christ,Greensboro,North Carolina,Black Nationalist,2017,Greensboro,NC,36.0956,-79.8269
The Israelite Church of God in Jesus Christ,Minneapolis,Minnesota,Black Nationalist,2017,Minneapolis,MN,44.9635,-93.2678
The Israelite Church of God in Jesus Christ,New York,New York,Black Nationalist,2017,New York,NY,40.6943,-73.9249
The Israelite Church of God in Jesus Christ,Omaha,Nebraska,Black Nationalist,2017,Omaha,NE,41.2628,-96.0495
The Israelite Church of God in Jesus Christ,Orlando,Florida,Black Nationalist,2017,Orlando,FL,28.4788,-81.342
The Israelite Church of God in Jesus Christ,Pittsburgh,Pennsylvania,Black Nationalist,2017,Pittsburgh,PA,40.4396,-79.9763
The Israelite Church of God in Jesus Christ,Portland,Oregon,Black Nationalist,2017,Portland,OR,45.5372,-122.65
The Israelite Church of God in Jesus Christ,Washington,District of Columbia,Black Nationalist,2017,Washington,DC,38.9047,-77.0163
The Israelite Church of God in Jesus Christ,West Palm Beach,Florida,Black Nationalist,2017,West Palm Beach,FL,26.7467,-80.1314
Israelite School of Universal Practical Knowledge,Atlanta,Georgia,Black Nationalist,2017,Atlanta,GA,33.7626,-84.4228
Israelite School of Universal Practical Knowledge,Baltimore,Maryland,Black Nationalist,2017,Baltimore,MD,39.3051,-76.6144
Israelite School of Universal Practical Knowledge,Chicago,Illinois,Black Nationalist,2017,Chicago,IL,41.8373,-87.6861
Israelite School of Universal Practical Knowledge,Dallas,Texas,Black Nationalist,2017,Dallas,TX,32.7937,-96.7662
Israelite School of Universal Practical Knowledge,Detroit,Michigan,Black Nationalist,2017,Detroit,MI,42.3834,-83.1024
Israelite School of Universal Practical Knowledge,Greenville,South Carolina,Black Nationalist,2017,Greenville,SC,34.8363,-82.365
Israelite School of Universal Practical Knowledge,Honolulu,Hawaii,Black Nationalist,2017,Honolulu,HI,21.3294,-157.846
Israelite School of Universal Practical Knowledge,Houston,Texas,Black Nationalist,2017,Houston,TX,29.7868,-95.3905
Israelite School of Universal Practical Knowledge,Indianapolis,Indiana,Black Nationalist,2017,Indianapolis,IN,39.7771,-86.1458
Israelite School of Universal Practical Knowledge,Jacksonville,Florida,Black Nationalist,2017,Jacksonville,FL,30.3322,-81.6749
Israelite School of Universal Practical Knowledge,Kansas City,Missouri,Black Nationalist,2017,Kansas City,MO,39.1239,-94.5541
Israelite School of Universal Practical Knowledge,Los Angeles,California,Black Nationalist,2017,Los Angeles,CA,34.1139,-118.4068
Israelite School of Universal Practical Knowledge,Louisville,Kentucky,Black Nationalist,2017,Louisville,KY,38.1662,-85.6488
Israelite School of Universal Practical Knowledge,Lynn,Massachusetts,Black Nationalist,2017,Lynn,MA,42.4779,-70.9663
Israelite School of Universal Practical Knowledge,Minneapolis,Minnesota,Black Nationalist,2017,Minneapolis,MN,44.9635,-93.2678
Israelite School of Universal Practical Knowledge,Nashville,Tennessee,Black Nationalist,2017,Nashville,TN,36.1714,-86.7844
Israelite School of Universal Practical Knowledge,Oklahoma City,Oklahoma,Black Nationalist,2017,Oklahoma City,OK,35.4676,-97.5136
Israelite School of Universal Practical Knowledge,Philadelphia,Pennsylvania,Black Nationalist,2017,Philadelphia,PA,40.0076,-75.134
Israelite School of Universal Practical Knowledge,Portland,Oregon,Black Nationalist,2017,Portland,OR,45.5372,-122.65
Israelite School of Universal Practical Knowledge,Seattle,Washington,Black Nationalist,2017,Seattle,WA,47.6211,-122.3244
Israelite School of Universal Practical Knowledge,Syracuse,New York,Black Nationalist,2017,Syracuse,NY,43.0409,-76.1438
Israelite School of Universal Practical Knowledge,Tampa,Florida,Black Nationalist,2017,Tampa,FL,27.9937,-82.4454
Israelite School of Universal Practical Knowledge,Washington,District of Columbia,Black Nationalist,2017,Washington,DC,38.9047,-77.0163
Jamaat al-Muslimeen,Baltimore,Maryland,General Hate,2017,Baltimore,MD,39.3051,-76.6144
Jewish Defense League,Brooklyn,New York,General Hate,2017,Brooklyn,NY,40.6501,-73.9496
Jewish Defense League,Chicago,Illinois,General Hate,2017,Chicago,IL,41.8373,-87.6861
Jewish Defense League,Los Angeles,California,General Hate,2017,Los Angeles,CA,34.1139,-118.4068
Keep South Dakota Safe PAC,Aberdeen,South Dakota,Anti-Muslim,2017,Aberdeen,SD,45.4646,-98.468
Keystone State Skinheads,Harrisburg,Pennsylvania,Racist Skinhead,2017,Harrisburg,PA,40.2752,-76.8843
Keystone State Skinheads,Philadelphia,Pennsylvania,Racist Skinhead,2017,Philadelphia,PA,40.0076,-75.134
Kingdom Identity Ministries,Harrison,Arkansas,Christian Identity,2017,Harrison,AR,36.2437,-93.1197
Kingston Group,Salt Lake City,Utah,General Hate,2017,Salt Lake City,UT,40.7774,-111.9301
Knights of the Ku Klux Klan,Harrison,Arkansas,Ku Klux Klan,2017,Harrison,AR,36.2437,-93.1197
Knights of the White Disciples,Hudson,Florida,Ku Klux Klan,2017,Hudson,FL,28.3594,-82.6888
Ku Klos Knights of the KKK,Bristol,Tennessee,Ku Klux Klan,2017,Bristol,TN,36.5572,-82.2144
Ku Klos Knights of the KKK,Nashville,Illinois,Ku Klux Klan,2017,Nashville,IL,38.3514,-89.3772
Ku Klos Knights of the KKK,Knoxville,Tennessee,Ku Klux Klan,2017,Knoxville,TN,35.9692,-83.9495
Label 56,Baltimore,Maryland,Hate Music,2017,Baltimore,MD,39.3051,-76.6144
Last Frontier Evangelism- Repent Alaska,Anchorage,Alaska,General Hate,2017,Anchorage,AK,61.1508,-149.1091
League of the South,Danville,Virginia,Neo-Confederate,2017,Danville,VA,36.5831,-79.4088
League of the South,Dothan,Alabama,Neo-Confederate,2017,Dothan,AL,31.2336,-85.4068
League of the South,Gainesville,Florida,Neo-Confederate,2017,Gainesville,FL,29.6808,-82.3455
League of the South,Harrison,Arkansas,Neo-Confederate,2017,Harrison,AR,36.2437,-93.1197
League of the South,Hialeah,Florida,Neo-Confederate,2017,Hialeah,FL,25.8696,-80.3045
League of the South,Holly Springs,Mississippi,Neo-Confederate,2017,Holly Springs,MS,34.7768,-89.4466
League of the South,Jackson,Mississippi,Neo-Confederate,2017,Jackson,MS,32.3163,-90.2124
League of the South,Jacksonville,Florida,Neo-Confederate,2017,Jacksonville,FL,30.3322,-81.6749
League of the South,Johnson City,Tennessee,Neo-Confederate,2017,Johnson City,TN,36.3406,-82.3804
League of the South,Killen,Alabama,Neo-Confederate,2017,Killen,AL,34.8607,-87.5269
League of the South,Knoxville,Tennessee,Neo-Confederate,2017,Knoxville,TN,35.9692,-83.9495
League of the South,Lake City,Florida,Neo-Confederate,2017,Lake City,FL,30.1892,-82.6469
League of the South,Memphis,Tennessee,Neo-Confederate,2017,Memphis,TN,35.1047,-89.9773
League of the South,Nashville,Tennessee,Neo-Confederate,2017,Nashville,TN,36.1714,-86.7844
League of the South,Taylorsville,Kentucky,Neo-Confederate,2017,Taylorsville,KY,38.0368,-85.3336
League of the South,Tuscaloosa,Alabama,Neo-Confederate,2017,Tuscaloosa,AL,33.2349,-87.5267
League of the South,Waxahachie,Texas,Neo-Confederate,2017,Waxahachie,TX,32.4036,-96.8428
League of the South,Weogufka,Alabama,Neo-Confederate,2017,Weogufka,AL,33.0267,-86.3169
League of the South,Wetumpka,Alabama,Neo-Confederate,2017,Wetumpka,AL,32.5407,-86.2057
Liberty Counsel,Orlando,Florida,Anti-LGBT,2017,Orlando,FL,28.4788,-81.342
Lincoln County Citizen Action Network,Fayetteville,Tennessee,Anti-Muslim,2017,Fayetteville,TN,35.149,-86.5634
Lions of Israel,Mount Vernon,New York,Black Nationalist,2017,Mount Vernon,NY,40.9136,-73.8291
Lordship Church,Coeur d'Alene,Idaho,General Hate,2017,Coeur d'Alene,ID,47.7039,-116.7933
Loyal White Knights of the KKK,Anaheim,California,Ku Klux Klan,2017,Anaheim,CA,33.839,-117.8572
Loyal White Knights of the KKK,Grand Junction,Colorado,Ku Klux Klan,2017,Grand Junction,CO,39.0878,-108.5673
Loyal White Knights of the KKK,Hamilton,Ohio,Ku Klux Klan,2017,Hamilton,OH,39.3938,-84.5653
Loyal White Knights of the KKK,Hampton Bays,New York,Ku Klux Klan,2017,Hampton Bays,NY,40.8692,-72.5227
Loyal White Knights of the KKK,Houston,Texas,Ku Klux Klan,2017,Houston,TX,29.7868,-95.3905
Loyal White Knights of the KKK,Jacksonville,Florida,Ku Klux Klan,2017,Jacksonville,FL,30.3322,-81.6749
Loyal White Knights of the KKK,Pelham,North Carolina,Ku Klux Klan,2017,Pelham,NC,36.5101,-79.4717
Loyal White Knights of the KKK,Red Springs,North Carolina,Ku Klux Klan,2017,Red Springs,NC,34.8046,-79.1822
Loyal White Knights of the KKK,Richmond,Virginia,Ku Klux Klan,2017,Richmond,VA,37.5295,-77.4756
Loyal White Knights of the KKK,Sandusky,Ohio,Ku Klux Klan,2017,Sandusky,OH,41.4437,-82.7149
Loyal White Knights of the KKK,Waynesboro,Pennsylvania,Ku Klux Klan,2017,Waynesboro,PA,39.7525,-77.5822
Mary Noel Kershaw Foundation,Lobelville,Tennessee,Neo-Confederate,2017,Lobelville,TN,35.7507,-87.7958
Maryland State Skinheads,Baltimore,Maryland,Racist Skinhead,2017,Baltimore,MD,39.3051,-76.6144
Masjid al Islam,Washington,District of Columbia,General Hate,2017,Washington,DC,38.9047,-77.0163
Mass Resistance,Torrance,California,Anti-LGBT,2017,Torrance,CA,33.8346,-118.3417
Mass Resistance,Waltham,Massachusetts,Anti-LGBT,2017,Waltham,MA,42.3889,-71.2423
Michiganders for Immigration Control and Enforcement,Frankenmuth,Michigan,Anti-Immigrant,2017,Frankenmuth,MI,43.3321,-83.7396
Midland Hammerskins,Wichita,Kansas,Racist Skinhead,2017,Wichita,KS,37.6897,-97.3442
Mission to Israel,Scottsbluff,Nebraska,Christian Identity,2017,Scottsbluff,NE,41.8677,-103.6619
Mission: America,Columbus,Ohio,Anti-LGBT,2017,Columbus,OH,39.986,-82.9852
Mississippi White Knights of the KKK,Bruce,Mississippi,Ku Klux Klan,2017,Bruce,MS,33.9909,-89.3454
MSR Productions,Wheat Ridge,Colorado,Hate Music,2017,Wheat Ridge,CO,39.7728,-105.1031
Nation of Islam,Akron,Ohio,Black Nationalist,2017,Akron,OH,41.0802,-81.5219
Nation of Islam,Albany,Georgia,Black Nationalist,2017,Albany,GA,31.5776,-84.1762
